price_id,daily_price,weekly_price,monthly_price,cleaning_fee,security_deposit
15041,50.0,,,29.0,
15042,75.0,,,40.0,100.0
15043,99.0,,,50.0,100.0
15044,299.0,,,120.0,500.0
15045,135.0,,,12.0,
15046,109.0,700.0,,40.0,200.0
15047,150.0,950.0,3600.0,100.0,500.0
15048,60.0,,,20.0,
15049,172.0,750.0,2900.0,100.0,500.0
15050,75.0,,,55.0,
15051,59.0,,,,
15052,125.0,,,30.0,250.0
15053,85.0,500.0,,75.0,200.0
15054,34.0,,,15.0,
15055,50.0,395.0,,29.0,100.0
15056,34.0,,,10.0,
15057,34.0,,,10.0,
15058,250.0,,,120.0,300.0
15059,79.0,,2400.0,25.0,500.0
15060,60.0,,,,100.0
15061,34.0,,,15.0,
15062,50.0,,,35.0,200.0
15063,125.0,,,40.0,
15064,150.0,,,50.0,200.0
15065,99.0,750.0,3100.0,,
15066,34.0,,,15.0,
15067,34.0,,,15.0,
15068,34.0,,,10.0,
15069,55.0,410.0,1200.0,5.0,
15070,250.0,,,120.0,500.0
15071,125.0,,,,
15072,70.0,,,30.0,100.0
15073,34.0,,,10.0,
15074,65.0,,,45.0,100.0
15075,99.0,,,60.0,
15076,79.0,585.0,1650.0,100.0,1000.0
15077,150.0,1015.0,,40.0,
15078,115.0,,,50.0,300.0
15079,97.0,,,25.0,
15080,88.0,600.0,,55.0,300.0
15081,140.0,,,80.0,200.0
15082,119.0,,,,200.0
15083,77.0,,,30.0,
15084,229.0,1899.0,7599.0,80.0,
15085,79.0,525.0,,50.0,
15086,125.0,,,75.0,500.0
15087,300.0,1800.0,,100.0,1000.0
15088,47.0,,,,
15089,60.0,,,25.0,
15090,62.0,,,10.0,100.0
15091,65.0,500.0,,40.0,
15092,39.0,325.0,,20.0,
15093,75.0,485.0,1725.0,,
15094,129.0,999.0,3850.0,85.0,300.0
15095,85.0,,,110.0,
15096,199.0,,,20.0,
15097,150.0,1000.0,,50.0,200.0
15098,80.0,,,110.0,
15099,70.0,,,10.0,
15100,95.0,,,25.0,150.0
15101,115.0,,,50.0,
15102,65.0,,,40.0,250.0
15103,70.0,350.0,1250.0,,
15104,65.0,,,40.0,100.0
15105,115.0,775.0,,45.0,
15106,115.0,,,10.0,
15107,49.0,,,20.0,300.0
15108,135.0,950.0,3400.0,50.0,100.0
15109,105.0,,,40.0,
15110,75.0,550.0,1650.0,30.0,
15111,65.0,,,40.0,150.0
15112,95.0,595.0,2200.0,90.0,2000.0
15113,260.0,,,190.0,1000.0
15114,155.0,,,120.0,300.0
15115,79.0,650.0,2200.0,20.0,100.0
15116,95.0,534.0,1602.0,49.0,200.0
15117,150.0,850.0,2500.0,90.0,1000.0
15118,150.0,,,100.0,500.0
15119,350.0,,,130.0,500.0
15120,70.0,400.0,1500.0,100.0,200.0
15121,35.0,,,10.0,
15122,35.0,,,15.0,
15123,80.0,,,50.0,100.0
15124,35.0,,,15.0,
15125,98.0,,,60.0,150.0
15126,575.0,,,,
15127,200.0,,,140.0,250.0
15128,35.0,,,15.0,120.0
15129,66.0,380.0,1350.0,,
15130,35.0,,,10.0,
15131,100.0,,,50.0,150.0
15132,279.0,1699.0,6990.0,150.0,
15133,350.0,,,,
15134,86.0,,,45.0,300.0
15135,75.0,,,30.0,
15136,85.0,,,60.0,200.0
15137,119.0,800.0,2800.0,75.0,
15138,55.0,,,25.0,
15139,595.0,,,250.0,1200.0
15140,56.0,360.0,1350.0,,
15141,105.0,875.0,2800.0,150.0,300.0
15142,85.0,,,50.0,500.0
15143,145.0,650.0,2000.0,20.0,
15144,80.0,,,25.0,150.0
15145,35.0,,,,
15146,80.0,,,10.0,100.0
15147,49.0,,,20.0,
15148,500.0,3500.0,12750.0,120.0,1500.0
15149,200.0,,,135.0,200.0
15150,65.0,400.0,,60.0,500.0
15151,95.0,,,35.0,200.0
15152,45.0,,,,
15153,129.0,700.0,2400.0,35.0,
15154,85.0,550.0,2200.0,60.0,300.0
15155,485.0,,,200.0,500.0
15156,135.0,,,100.0,120.0
15157,45.0,,,,100.0
15158,72.0,503.0,1590.0,20.0,0.0
15159,90.0,,,45.0,300.0
15160,105.0,700.0,2600.0,70.0,300.0
15161,89.0,550.0,2200.0,60.0,300.0
15162,70.0,,,20.0,250.0
15163,95.0,,,35.0,100.0
15164,175.0,1200.0,5000.0,50.0,500.0
15165,90.0,,,50.0,200.0
15166,80.0,,,35.0,200.0
15167,75.0,,,70.0,100.0
15168,75.0,,,20.0,125.0
15169,375.0,,,199.0,500.0
15170,110.0,,,15.0,
15171,104.0,645.0,2184.0,10.0,
15172,55.0,,,29.0,
15173,300.0,,,150.0,400.0
15174,79.0,,,35.0,250.0
15175,63.0,,,,500.0
15176,400.0,,,200.0,1000.0
15177,115.0,,2350.0,75.0,150.0
15178,45.0,,,45.0,
15179,24.0,,,20.0,1000.0
15180,59.0,,,,
15181,150.0,,,50.0,500.0
15182,35.0,,,,
15183,150.0,,,50.0,500.0
15184,150.0,,,75.0,
15185,110.0,,,80.0,500.0
15186,55.0,325.0,700.0,35.0,
15187,175.0,,3500.0,90.0,250.0
15188,250.0,,,50.0,500.0
15189,45.0,280.0,,,
15190,75.0,,,75.0,500.0
15191,115.0,600.0,2100.0,70.0,150.0
15192,150.0,,,50.0,500.0
15193,90.0,,,,
15194,45.0,,,45.0,1000.0
15195,90.0,,,,
15196,50.0,,,,
15197,175.0,,,20.0,100.0
15198,44.0,,,16.0,
15199,85.0,,,30.0,
15200,24.0,149.0,,,
15201,60.0,,,,
15202,45.0,,,50.0,350.0
15203,65.0,,,,
15204,100.0,,,,150.0
15205,300.0,,,200.0,1000.0
15206,450.0,,,,
15207,125.0,,,20.0,100.0
15208,57.0,380.0,920.0,,
15209,89.0,,,,
15210,147.0,,,,
15211,50.0,,,15.0,200.0
15212,200.0,,,105.0,250.0
15213,90.0,,,,
15214,77.0,,,,
15215,41.0,,800.0,,
15216,225.0,,,90.0,400.0
15217,150.0,600.0,1500.0,45.0,
15218,89.0,,,,
15219,68.0,,,40.0,1500.0
15220,250.0,,,95.0,
15221,75.0,300.0,1000.0,40.0,250.0
15222,65.0,,,25.0,
15223,149.0,,,75.0,300.0
15224,200.0,1400.0,,,
15225,85.0,,,,
15226,250.0,,,100.0,250.0
15227,150.0,,,120.0,300.0
15228,45.0,,,,
15229,55.0,,,40.0,300.0
15230,40.0,,,15.0,
15231,300.0,,,,
15232,50.0,,,50.0,250.0
15233,100.0,,,,
15234,80.0,,,30.0,
15235,71.0,,,60.0,
15236,65.0,,,,
15237,90.0,,,,
15238,135.0,,,40.0,
15239,100.0,,,125.0,95.0
15240,125.0,,,35.0,125.0
15241,199.0,,,,
15242,80.0,,,50.0,200.0
15243,60.0,,,,
15244,110.0,,,130.0,500.0
15245,130.0,,,60.0,500.0
15246,81.0,,,,250.0
15247,85.0,,,20.0,95.0
15248,90.0,,,50.0,
15249,79.0,,,20.0,
15250,95.0,,,40.0,
15251,99.0,,,100.0,500.0
15252,120.0,,,100.0,1000.0
15253,99.0,,,,
15254,40.0,,,10.0,
15255,150.0,,,,
15256,38.0,,,15.0,
15257,95.0,,,65.0,500.0
15258,77.0,,,75.0,333.0
15259,100.0,,,50.0,100.0
15260,120.0,,,20.0,
15261,85.0,,,25.0,
15262,99.0,,,25.0,
15263,149.0,945.0,3600.0,45.0,100.0
15264,269.0,,,148.0,325.0
15265,85.0,,,135.0,100.0
15266,98.0,750.0,1900.0,29.0,500.0
15267,92.0,,,30.0,
15268,109.0,,,,
15269,45.0,,,8.0,100.0
15270,125.0,850.0,1850.0,75.0,100.0
15271,130.0,,,40.0,100.0
15272,89.0,,,60.0,
15273,140.0,,,120.0,200.0
15274,125.0,,,50.0,0.0
15275,172.0,,,60.0,150.0
15276,98.0,,,110.0,
15277,100.0,,,30.0,1000.0
15278,88.0,,,,
15279,275.0,,,125.0,375.0
15280,119.0,,,50.0,100.0
15281,40.0,,,,
15282,29.0,,,15.0,
15283,22.0,,,20.0,
15284,95.0,580.0,2550.0,75.0,300.0
15285,350.0,,,150.0,500.0
15286,40.0,,,,
15287,130.0,,,,
15288,100.0,,,,
15289,60.0,,,25.0,200.0
15290,88.0,,,50.0,500.0
15291,78.0,,,25.0,250.0
15292,150.0,,,135.0,250.0
15293,115.0,,,30.0,250.0
15294,28.0,,,5.0,
15295,98.0,,,100.0,100.0
15296,108.0,,,,
15297,60.0,500.0,1500.0,50.0,
15298,76.0,,,,
15299,450.0,4000.0,12000.0,250.0,500.0
15300,175.0,,,,
15301,60.0,400.0,1300.0,35.0,100.0
15302,75.0,,,30.0,
15303,39.0,,,12.0,
15304,350.0,,,,
15305,66.0,,,,
15306,85.0,,,100.0,
15307,100.0,,,95.0,150.0
15308,42.0,,,5.0,
15309,65.0,,,150.0,500.0
15310,110.0,720.0,2023.0,,
15311,75.0,520.0,1950.0,15.0,95.0
15312,90.0,,,25.0,150.0
15313,100.0,,,,
15314,1399.0,7800.0,27000.0,325.0,3000.0
15315,295.0,,,75.0,500.0
15316,75.0,,,40.0,
15317,125.0,,,,
15318,65.0,,,25.0,350.0
15319,98.0,,,100.0,100.0
15320,88.0,,,85.0,200.0
15321,150.0,,,,
15322,79.0,,,39.0,
15323,83.0,475.0,1680.0,85.0,100.0
15324,160.0,,,,
15325,120.0,,,,
15326,189.0,1399.0,4899.0,185.0,500.0
15327,215.0,1250.0,3450.0,70.0,1000.0
15328,35.0,,,10.0,
15329,500.0,2800.0,8500.0,150.0,1800.0
15330,200.0,,,100.0,500.0
15331,99.0,,,35.0,100.0
15332,150.0,,,,
15333,55.0,,,,
15334,140.0,,,140.0,
15335,65.0,,,25.0,
15336,99.0,,,35.0,100.0
15337,45.0,,,25.0,500.0
15338,65.0,,,60.0,300.0
15339,99.0,,,50.0,250.0
15340,55.0,,,30.0,100.0
15341,38.0,,,,
15342,38.0,230.0,,20.0,
15343,150.0,1200.0,4500.0,70.0,1000.0
15344,75.0,,,25.0,
15345,45.0,,,,
15346,209.0,1000.0,3200.0,80.0,350.0
15347,150.0,,,75.0,
15348,350.0,1510.0,4750.0,120.0,100.0
15349,130.0,,,25.0,
15350,130.0,,,30.0,
15351,98.0,,,100.0,100.0
15352,125.0,750.0,2400.0,60.0,100.0
15353,389.0,,,,
15354,90.0,575.0,2000.0,60.0,100.0
15355,135.0,800.0,3000.0,55.0,100.0
15356,52.0,,,10.0,
15357,108.0,700.0,2750.0,90.0,300.0
15358,110.0,,,20.0,100.0
15359,299.0,,,150.0,250.0
15360,243.0,850.0,,100.0,450.0
15361,125.0,,,50.0,
15362,95.0,,,60.0,
15363,138.0,,,75.0,200.0
15364,199.0,,,165.0,1000.0
15365,45.0,,,,
15366,80.0,500.0,1300.0,135.0,
15367,87.0,,,,
15368,150.0,,,,
15369,129.0,,,35.0,100.0
15370,125.0,,,30.0,
15371,125.0,835.0,,50.0,400.0
15372,89.0,,,35.0,200.0
15373,65.0,,,25.0,
15374,90.0,600.0,2000.0,,95.0
15375,124.0,,,90.0,100.0
15376,99.0,,,150.0,95.0
15377,86.0,,,,
15378,40.0,,,25.0,100.0
15379,51.0,,,,
15380,175.0,,,,
15381,200.0,1200.0,3500.0,60.0,200.0
15382,140.0,,,,
15383,42.0,,,5.0,
15384,128.0,,,120.0,1000.0
15385,23.0,,,,
15386,70.0,455.0,1400.0,30.0,250.0
15387,180.0,,,80.0,250.0
15388,134.0,,,35.0,400.0
15389,175.0,,,,
15390,142.0,,,5.0,500.0
15391,135.0,,,75.0,300.0
15392,150.0,,,25.0,100.0
15393,205.0,,,100.0,300.0
15394,79.0,,,,300.0
15395,50.0,,,15.0,
15396,99.0,,,35.0,100.0
15397,100.0,,,,
15398,65.0,,,30.0,
15399,69.0,,,10.0,
15400,115.0,,,25.0,95.0
15401,99.0,550.0,2000.0,100.0,500.0
15402,93.0,,,55.0,200.0
15403,65.0,,,,
15404,65.0,,1700.0,,
15405,119.0,,,105.0,250.0
15406,72.0,,,,
15407,105.0,,,95.0,175.0
15408,229.0,,,125.0,250.0
15409,75.0,350.0,1185.0,60.0,200.0
15410,105.0,,,94.0,175.0
15411,55.0,,,30.0,100.0
15412,190.0,,3500.0,95.0,
15413,110.0,800.0,1800.0,100.0,500.0
15414,50.0,,,,
15415,69.0,,,,
15416,239.0,,,125.0,450.0
15417,98.0,,,105.0,300.0
15418,79.0,,,30.0,500.0
15419,59.0,,,,
15420,40.0,,,100.0,100.0
15421,40.0,,,,
15422,877.0,,,599.0,1000.0
15423,75.0,,,10.0,
15424,150.0,803.0,2835.0,90.0,500.0
15425,139.0,850.0,2950.0,100.0,250.0
15426,55.0,350.0,1150.0,120.0,400.0
15427,125.0,,,45.0,400.0
15428,113.0,875.0,2900.0,85.0,100.0
15429,48.0,,,145.0,350.0
15430,125.0,,,75.0,100.0
15431,76.0,,,30.0,
15432,35.0,,,,
15433,100.0,,,100.0,300.0
15434,150.0,,,65.0,
15435,75.0,255.0,,20.0,
15436,75.0,490.0,1800.0,30.0,200.0
15437,139.0,,,35.0,100.0
15438,95.0,,,75.0,300.0
15439,40.0,,,,
15440,89.0,,,49.0,600.0
15441,99.0,,,35.0,100.0
15442,37.0,,,25.0,100.0
15443,200.0,460.0,,,
15444,70.0,,,20.0,
15445,125.0,800.0,1850.0,50.0,100.0
15446,100.0,,,10.0,
15447,128.0,781.0,,,125.0
15448,85.0,,,35.0,
15449,100.0,,,65.0,100.0
15450,128.0,,,49.0,300.0
15451,280.0,1400.0,3600.0,250.0,2000.0
15452,90.0,570.0,2100.0,30.0,275.0
15453,99.0,625.0,2250.0,45.0,100.0
15454,155.0,,,100.0,300.0
15455,130.0,,,60.0,
15456,150.0,,,,
15457,119.0,,,40.0,250.0
15458,55.0,,,20.0,
15459,230.0,,,200.0,300.0
15460,70.0,315.0,,10.0,
15461,95.0,,,35.0,200.0
15462,89.0,,,,
15463,74.0,,,50.0,700.0
15464,31.0,,,5.0,
15465,40.0,300.0,987.0,30.0,200.0
15466,199.0,,,50.0,200.0
15467,130.0,,,60.0,500.0
15468,70.0,,,,
15469,55.0,,,15.0,100.0
15470,200.0,,,,
15471,40.0,350.0,1150.0,10.0,
15472,180.0,,,40.0,100.0
15473,44.0,270.0,,10.0,150.0
15474,599.0,,,75.0,100.0
15475,80.0,,,25.0,
15476,110.0,,,,
15477,59.0,,,20.0,200.0
15478,50.0,,,15.0,
15479,40.0,,,,
15480,200.0,,,,
15481,53.0,,,50.0,100.0
15482,90.0,,1500.0,50.0,100.0
15483,60.0,375.0,1250.0,20.0,100.0
15484,125.0,650.0,2300.0,65.0,100.0
15485,300.0,2100.0,6000.0,100.0,
15486,275.0,,,150.0,500.0
15487,260.0,,,150.0,1000.0
15488,100.0,,,65.0,100.0
15489,99.0,,,75.0,1000.0
15490,150.0,,,100.0,100.0
15491,95.0,,,20.0,
15492,250.0,,,100.0,150.0
15493,99.0,,,70.0,200.0
15494,99.0,,,35.0,100.0
15495,34.0,240.0,850.0,5.0,100.0
15496,65.0,400.0,1200.0,35.0,100.0
15497,70.0,,,8.0,
15498,175.0,,,45.0,
15499,115.0,,,10.0,100.0
15500,450.0,3020.0,11000.0,140.0,550.0
15501,115.0,750.0,2400.0,50.0,150.0
15502,210.0,,,25.0,500.0
15503,125.0,,,,
15504,150.0,,,100.0,700.0
15505,45.0,,,30.0,200.0
15506,100.0,,,65.0,100.0
15507,125.0,,,,
15508,143.0,775.0,2500.0,45.0,
15509,31.0,184.0,651.0,10.0,
15510,129.0,750.0,2700.0,75.0,200.0
15511,170.0,,,110.0,500.0
15512,199.0,,,75.0,
15513,89.0,,,,
15514,60.0,,,,
15515,110.0,,,50.0,100.0
15516,179.0,1099.0,3699.0,120.0,350.0
15517,55.0,350.0,1485.0,25.0,100.0
15518,525.0,3500.0,9990.0,350.0,750.0
15519,99.0,,,35.0,100.0
15520,125.0,,,,
15521,150.0,,,55.0,200.0
15522,350.0,,,75.0,250.0
15523,219.0,,,137.0,
15524,40.0,,,20.0,100.0
15525,200.0,,,130.0,
15526,99.0,1000.0,2800.0,75.0,1000.0
15527,155.0,1100.0,3100.0,60.0,200.0
15528,50.0,,,15.0,250.0
15529,125.0,,,10.0,100.0
15530,90.0,,,30.0,450.0
15531,100.0,,,,
15532,60.0,,,,
15533,157.0,,,,
15534,225.0,,,100.0,350.0
15535,159.0,,,100.0,
15536,37.0,,,,
15537,149.0,875.0,3250.0,79.0,200.0
15538,70.0,,,60.0,250.0
15539,50.0,,,,
15540,80.0,,,80.0,100.0
15541,40.0,,,,
15542,150.0,,,80.0,300.0
15543,329.0,,,180.0,
15544,225.0,,,125.0,500.0
15545,259.0,1699.0,5899.0,195.0,550.0
15546,159.0,,,75.0,300.0
15547,91.0,,,,
15548,47.0,,,15.0,
15549,55.0,,,50.0,100.0
15550,60.0,,,,
15551,125.0,,,50.0,500.0
15552,121.0,,,50.0,
15553,169.0,,,25.0,
15554,67.0,,,40.0,100.0
15555,65.0,,,25.0,150.0
15556,65.0,,,10.0,
15557,59.0,,,,
15558,58.0,400.0,1400.0,12.0,100.0
15559,90.0,,,,
15560,119.0,,,,
15561,77.0,,,,
15562,39.0,,,,
15563,32.0,,,,
15564,30.0,,,,
15565,26.0,,,,
15566,150.0,,,,
15567,68.0,,,,
15568,40.0,,,,
15569,31.0,,,,
15570,100.0,,,,
15571,50.0,,,,
15572,25.0,,,,
15573,200.0,,,25.0,100.0
15574,90.0,,,,
15575,119.0,,,,
15576,65.0,250.0,850.0,25.0,100.0
15577,215.0,,,85.0,500.0
15578,300.0,1800.0,,150.0,350.0
15579,65.0,795.0,3500.0,25.0,
15580,65.0,,,,
15581,45.0,,,45.0,200.0
15582,90.0,500.0,1500.0,,
15583,99.0,,,75.0,1000.0
15584,80.0,,,20.0,
15585,62.0,,,30.0,
15586,65.0,,,40.0,100.0
15587,110.0,,,75.0,
15588,100.0,,,,
15589,250.0,,,100.0,500.0
15590,72.0,498.0,1922.0,29.0,125.0
15591,100.0,,,50.0,
15592,75.0,,,,
15593,33.0,,,,
15594,65.0,,,10.0,
15595,95.0,600.0,1800.0,35.0,250.0
15596,279.0,,,129.0,500.0
15597,63.0,,,45.0,
15598,149.0,,,,95.0
15599,51.0,,,,
15600,98.0,,,100.0,100.0
15601,50.0,,,,
15602,95.0,650.0,2300.0,60.0,100.0
15603,129.0,750.0,,15.0,250.0
15604,180.0,,,100.0,
15605,89.0,652.0,2333.0,25.0,
15606,115.0,,,60.0,200.0
15607,135.0,,,95.0,250.0
15608,200.0,1250.0,4500.0,120.0,1500.0
15609,35.0,,,,
15610,45.0,,,40.0,500.0
15611,125.0,,,25.0,
15612,85.0,410.0,1250.0,60.0,100.0
15613,169.0,,,192.0,
15614,179.0,,,100.0,300.0
15615,99.0,700.0,2800.0,49.0,500.0
15616,125.0,,,35.0,500.0
15617,45.0,,,,
15618,125.0,850.0,3500.0,55.0,
15619,100.0,,,,
15620,246.0,,,225.0,650.0
15621,75.0,,,35.0,100.0
15622,75.0,350.0,1200.0,80.0,400.0
15623,125.0,650.0,2300.0,60.0,100.0
15624,85.0,,,,
15625,55.0,,,40.0,300.0
15626,198.0,1287.0,4800.0,100.0,250.0
15627,110.0,,,,
15628,225.0,,,,
15629,94.0,,,35.0,100.0
15630,100.0,,,75.0,
15631,49.0,260.0,,20.0,150.0
15632,190.0,900.0,,100.0,300.0
15633,110.0,610.0,2100.0,60.0,100.0
15634,125.0,650.0,1850.0,,
15635,135.0,850.0,,45.0,150.0
15636,70.0,,,,
15637,115.0,625.0,,50.0,
15638,499.0,,,100.0,300.0
15639,150.0,,,50.0,100.0
15640,300.0,,,25.0,150.0
15641,49.0,,,25.0,
15642,189.0,,,85.0,100.0
15643,50.0,,,30.0,
15644,168.0,,,112.0,500.0
15645,95.0,,,,
15646,75.0,,,20.0,
15647,124.0,,,29.0,
15648,75.0,494.0,1743.0,38.0,100.0
15649,115.0,,,,
15650,130.0,,,,95.0
15651,50.0,,,30.0,
15652,129.0,,,60.0,200.0
15653,40.0,,,15.0,
15654,195.0,,,125.0,350.0
15655,75.0,,,,
15656,500.0,,,15.0,300.0
15657,79.0,,,50.0,
15658,57.0,587.0,1939.0,,
15659,100.0,700.0,1800.0,,400.0
15660,200.0,1250.0,3800.0,75.0,300.0
15661,80.0,,,80.0,1000.0
15662,79.0,,,50.0,700.0
15663,46.0,,,,
15664,40.0,,,15.0,
15665,55.0,,,25.0,
15666,98.0,,,100.0,95.0
15667,69.0,604.0,1300.0,50.0,
15668,275.0,1750.0,,175.0,250.0
15669,47.0,,,,
15670,259.0,,,159.0,400.0
15671,250.0,,,75.0,500.0
15672,35.0,,,25.0,
15673,98.0,,,100.0,100.0
15674,149.0,,3000.0,60.0,
15675,75.0,,,,
15676,280.0,1820.0,6000.0,100.0,500.0
15677,165.0,,,80.0,250.0
15678,99.0,,,100.0,350.0
15679,81.0,430.0,,25.0,
15680,50.0,,,,
15681,30.0,,,7.0,
15682,69.0,,,,
15683,200.0,,,75.0,
15684,75.0,,,,
15685,125.0,695.0,2495.0,150.0,
15686,69.0,,,15.0,300.0
15687,150.0,,2499.0,45.0,2500.0
15688,250.0,,,80.0,300.0
15689,3500.0,,,200.0,1000.0
15690,93.0,,,30.0,100.0
15691,250.0,,,100.0,100.0
15692,42.0,2000.0,5000.0,180.0,777.0
15693,99.0,,,35.0,100.0
15694,99.0,,,50.0,100.0
15695,249.0,,,,
15696,169.0,,,50.0,100.0
15697,450.0,,,100.0,
15698,106.0,550.0,2200.0,57.0,200.0
15699,115.0,,,,100.0
15700,105.0,550.0,2050.0,60.0,100.0
15701,99.0,650.0,2000.0,,
15702,70.0,,,30.0,
15703,50.0,,,,
15704,119.0,545.0,,,100.0
15705,175.0,,,50.0,250.0
15706,19.0,,,80.0,100.0
15707,125.0,,,105.0,300.0
15708,50.0,,,,
15709,300.0,,,135.0,500.0
15710,249.0,,,,500.0
15711,35.0,,,,
15712,180.0,,,,
15713,799.0,4995.0,,275.0,500.0
15714,40.0,,,20.0,
15715,85.0,599.0,1999.0,80.0,300.0
15716,79.0,425.0,,45.0,
15717,250.0,1200.0,5000.0,125.0,1500.0
15718,50.0,,,,
15719,118.0,,,50.0,100.0
15720,239.0,,,70.0,100.0
15721,30.0,,,25.0,
15722,60.0,,,25.0,
15723,105.0,,,,
15724,114.0,,,25.0,
15725,24.0,,,10.0,
15726,98.0,500.0,1800.0,25.0,
15727,300.0,,,200.0,500.0
15728,125.0,,,100.0,1000.0
15729,95.0,,,40.0,500.0
15730,115.0,,,65.0,
15731,75.0,400.0,1250.0,80.0,125.0
15732,62.0,,,69.0,
15733,91.0,650.0,1500.0,50.0,100.0
15734,90.0,,,150.0,
15735,130.0,,,40.0,100.0
15736,120.0,,,50.0,700.0
15737,115.0,650.0,2300.0,60.0,100.0
15738,209.0,,,129.0,300.0
15739,129.0,,2600.0,50.0,500.0
15740,199.0,1225.0,4200.0,100.0,
15741,80.0,550.0,2100.0,60.0,100.0
15742,60.0,,,10.0,
15743,99.0,,,35.0,100.0
15744,799.0,,,,
15745,75.0,,,25.0,
15746,50.0,,,15.0,
15747,60.0,355.0,975.0,,
15748,70.0,,,40.0,95.0
15749,150.0,,,25.0,
15750,165.0,,,95.0,500.0
15751,55.0,,,35.0,100.0
15752,75.0,,,,
15753,39.0,,,35.0,
15754,75.0,,,,
15755,80.0,458.0,1617.0,,
15756,60.0,355.0,975.0,,
15757,86.0,,,15.0,100.0
15758,195.0,,,100.0,150.0
15759,24.0,,,15.0,
15760,79.0,,,,
15761,129.0,,,60.0,
15762,19.0,,,,
15763,110.0,,,15.0,200.0
15764,150.0,,,60.0,
15765,76.0,,,,
15766,285.0,,,130.0,2000.0
15767,90.0,,,40.0,150.0
15768,55.0,,,50.0,150.0
15769,52.0,,,15.0,100.0
15770,59.0,,,12.0,100.0
15771,40.0,,,,
15772,50.0,400.0,1300.0,20.0,
15773,50.0,,,20.0,
15774,9999.0,,,,
15775,295.0,,,15.0,195.0
15776,185.0,,,60.0,200.0
15777,75.0,,,30.0,
15778,175.0,,,75.0,200.0
15779,82.0,,,,
15780,324.0,,,320.0,
15781,119.0,,,25.0,125.0
15782,74.0,,,20.0,
15783,100.0,,,65.0,100.0
15784,140.0,,,,
15785,119.0,,,50.0,
15786,129.0,,,,
15787,50.0,,,30.0,130.0
15788,70.0,,,20.0,
15789,69.0,,,30.0,
15790,200.0,1300.0,4500.0,175.0,500.0
15791,59.0,,,,
15792,179.0,1199.0,4699.0,135.0,350.0
15793,135.0,,,150.0,
15794,51.0,,,,
15795,72.0,500.0,1500.0,,
15796,200.0,,,50.0,
15797,140.0,,,40.0,
15798,450.0,2650.0,,250.0,750.0
15799,23.0,,,35.0,
15800,65.0,,,,
15801,138.0,,,40.0,99.0
15802,125.0,,,,
15803,115.0,,,75.0,250.0
15804,100.0,,,65.0,100.0
15805,129.0,,,75.0,
15806,35.0,,,,
15807,56.0,,,35.0,
15808,60.0,,,25.0,
15809,100.0,,,50.0,500.0
15810,117.0,,,250.0,1000.0
15811,85.0,,,75.0,250.0
15812,150.0,,,50.0,500.0
15813,85.0,,,15.0,100.0
15814,85.0,,,30.0,100.0
15815,125.0,875.0,2550.0,75.0,500.0
15816,41.0,,,20.0,150.0
15817,55.0,,,,
15818,85.0,,,40.0,95.0
15819,40.0,,,,
15820,190.0,,,,
15821,99.0,850.0,,75.0,100.0
15822,75.0,,,65.0,150.0
15823,189.0,,,75.0,300.0
15824,50.0,375.0,,10.0,
15825,86.0,665.0,1750.0,35.0,300.0
15826,40.0,,,15.0,
15827,125.0,,,40.0,200.0
15828,120.0,,,250.0,3000.0
15829,80.0,,,120.0,375.0
15830,60.0,480.0,,25.0,95.0
15831,79.0,,,20.0,
15832,40.0,,,19.0,
15833,79.0,,,30.0,
15834,69.0,380.0,1500.0,10.0,100.0
15835,140.0,700.0,2500.0,60.0,100.0
15836,90.0,,,20.0,
15837,115.0,,,,
15838,75.0,,,20.0,
15839,115.0,,,,
15840,135.0,775.0,3400.0,55.0,
15841,100.0,500.0,,50.0,200.0
15842,100.0,,,65.0,100.0
15843,35.0,,,,
15844,98.0,,,100.0,100.0
15845,79.0,,,20.0,
15846,64.0,,,,
15847,85.0,,,30.0,100.0
15848,32.0,,,,
15849,100.0,,,,
15850,80.0,,,20.0,
15851,89.0,,,105.0,250.0
15852,120.0,,,50.0,500.0
15853,69.0,,,25.0,150.0
15854,219.0,,,45.0,
15855,179.0,,,125.0,400.0
15856,60.0,400.0,1400.0,25.0,
15857,69.0,600.0,1400.0,50.0,
15858,200.0,,,,
15859,90.0,575.0,2000.0,60.0,100.0
15860,99.0,,,200.0,1500.0
15861,100.0,,,80.0,100.0
15862,80.0,,,20.0,
15863,310.0,,5500.0,195.0,500.0
15864,250.0,,,150.0,500.0
15865,65.0,540.0,1200.0,60.0,150.0
15866,30.0,,,10.0,
15867,139.0,,,35.0,100.0
15868,300.0,,,,
15869,120.0,800.0,2950.0,100.0,250.0
15870,170.0,600.0,1800.0,15.0,
15871,100.0,,,20.0,250.0
15872,51.0,,,35.0,300.0
15873,100.0,,,,
15874,149.0,,,49.0,300.0
15875,80.0,,,,
15876,90.0,,,20.0,
15877,50.0,,,15.0,
15878,55.0,,,8.0,
15879,68.0,,,10.0,95.0
15880,40.0,,,15.0,
15881,127.0,,,60.0,200.0
15882,125.0,,,65.0,150.0
15883,135.0,,,60.0,300.0
15884,83.0,400.0,1250.0,15.0,200.0
15885,140.0,,,20.0,
15886,20.0,,,5.0,
15887,120.0,240.0,800.0,,
15888,72.0,,1800.0,30.0,
15889,95.0,577.0,2164.0,60.0,
15890,60.0,350.0,1000.0,10.0,
15891,290.0,,,45.0,
15892,100.0,,,,
15893,120.0,,,35.0,150.0
